Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Black,-0.1025134,-0.07485022,0.9919115,0.02899214,-0.03555352,0.9989471,3.77388,3.77388,1,0.1,1.169928,0.01892292
Black,-0.1044735,-0.07618259,0.9916055,0.04423589,0.07296862,0.9963527,3.799103,3.799103,1,0.1,1.19534,0.02541208
Black,-0.1054708,-0.07379951,0.9916802,0.04072612,0.08126914,0.9958597,3.861572,3.861572,1,0.1,1.214759,0.01941931
Black,-0.1056153,-0.06828617,0.9920597,0.03428692,0.07397551,0.9966704,3.792969,3.792969,1,0.1,1.239557,0.02479732
Black,-0.1057712,-0.05768973,0.9927157,0.04608229,0.09001306,0.9948739,3.728073,3.728073,1,0.4715085,1.259184,0.01962674
Black,-0.1057493,-0.04566623,0.9933437,0.03649929,0.07742366,0.99633,3.667557,3.667557,1,1,1.284627,0.0254432
Black,-0.1062491,-0.03311763,0.9937879,0.03099086,0.07110656,0.9969872,3.67868,3.67868,1,1,1.302639,0.01801181
Black,-0.1071747,-0.02169821,0.9940034,0.06189053,0.1463949,0.9872882,3.696426,3.696426,1,1,1.330203,0.02756476
Black,-0.1088579,-0.01128492,0.9939933,0.07278528,0.2054925,0.9759483,4.022354,4.022354,1,1,1.351233,0.02102959
Black,-0.1105469,-0.00288881,0.9938667,0.05314691,0.157747,0.9860483,3.779266,3.779266,1,1,1.37283,0.02159679
Black,-0.1109228,0.00465434,0.9938181,0.05688563,0.1577478,0.9858395,3.874527,3.874527,1,1,1.393465,0.02063572
Black,-0.1108132,0.01136159,0.9937763,0.07485992,0.1692207,0.9827311,3.803757,3.803757,1,1,1.417305,0.02383935
Black,-0.1109839,0.01907722,0.9936391,0.07740825,0.1675271,0.9828238,3.795105,3.795105,1,1,1.436491,0.0191859
Black,-0.1124754,0.0265934,0.9932986,0.07295253,0.1497656,0.9860265,3.600784,3.600784,1,1,1.461634,0.02514374
Black,-0.1163835,0.03165624,0.9926997,0.04573096,0.1101083,0.992867,3.659668,3.659668,1,1,1.480945,0.01931095
Black,-0.1229042,0.03547416,0.9917843,0.04409824,0.1058815,0.9934005,3.760971,3.760971,1,1,1.506688,0.02574253
Black,-0.1320687,0.04086284,0.9903979,0.05737365,0.1153729,0.9916639,3.708939,3.708939,1,1,1.525793,0.01910543
Black,-0.1412977,0.04997504,0.988705,0.07222026,0.1302192,0.9888514,3.761581,3.761581,1,1,1.550565,0.02477145
Black,-0.149791,0.06150046,0.9868031,0.09532229,0.1320047,0.9866552,3.741028,3.741028,1,1,1.570008,0.01944363
Black,-0.1568017,0.07402045,0.9848524,0.1072704,0.1506363,0.9827521,3.890961,3.890961,1,1,1.595381,0.02537262
Black,-0.1621138,0.08745246,0.9828892,0.08100994,-0.01071181,0.9966557,3.763062,3.763062,1,0,1.616076,0.02069473
Black,-0.1677027,0.09505749,0.9812441,0.07391412,-0.1622937,0.9839703,3.801834,3.801834,1,0,1.63919,0.02311468
Black,-0.1773183,0.09607156,0.9794532,0.08873025,-0.1481635,0.9849744,3.834076,3.834076,1,0,1.659372,0.02018189
Black,-0.189303,0.09276082,0.9775274,0.07987989,-0.1837466,0.9797226,3.713272,3.713272,1,0,1.684133,0.02476037
Black,-0.2021321,0.08762426,0.9754305,0.1271994,-0.1185017,0.9847729,3.628769,3.628769,1,0.1,1.703145,0.01901257
