Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Blue,-0.09181488,-0.2187121,0.9714602,0.09091228,0.1517646,0.9842268,2.982208,2.982208,1,1,2.061232,0.0582006
Blue,-0.09146859,-0.2186604,0.9715046,0.09227151,0.1596555,0.982851,2.980835,2.980835,1,1,2.081325,0.02009273
Blue,-0.0909725,-0.218757,0.9715294,0.09172136,0.1628127,0.9823844,2.985229,2.985229,1,1,2.112285,0.03096032
Blue,-0.09064049,-0.2184836,0.971622,0.09014913,0.1561283,0.9836143,2.981857,2.981857,1,1,2.131101,0.01881599
Blue,-0.09034058,-0.2184862,0.9716493,0.09019562,0.157869,0.9833322,2.99913,2.99913,1,1,2.155711,0.0246098
Blue,-0.09051421,-0.2181441,0.97171,0.0871746,0.158785,0.9834571,2.997787,2.997787,1,1,2.174933,0.01922154
Blue,-0.09054329,-0.2179058,0.9717608,0.08665568,0.1576557,0.9836847,2.987717,2.987717,1,1,2.201691,0.02675819
Blue,-0.09073651,-0.2180474,0.9717109,0.08526639,0.1558843,0.9840882,2.983871,2.983871,1,1,2.221325,0.01963377
Blue,-0.09084729,-0.2183349,0.9716361,0.08537359,0.1586621,0.9836349,2.991592,2.991592,1,1,2.246027,0.02470231
Blue,-0.09072297,-0.2191482,0.9714646,0.086305,0.158587,0.9835657,2.977875,2.977875,1,1,2.264627,0.01860046
Blue,-0.09064222,-0.2198378,0.9713163,0.08664074,0.1562066,0.9839171,2.969025,2.969025,1,1,2.288651,0.02402329
Blue,-0.09025244,-0.2199048,0.9713374,0.08604511,0.1589523,0.9835296,2.96933,2.96933,1,1,2.307609,0.01895857
Blue,-0.09009022,-0.2199017,0.9713532,0.08633564,0.1616543,0.9830636,2.966217,2.966217,1,1,2.334304,0.02669501
Blue,-0.09027559,-0.2199286,0.9713298,0.08453429,0.1578838,0.9838327,2.954681,2.954681,1,1,2.352996,0.0186913
Blue,-0.09063452,-0.2197264,0.9713422,0.08531298,0.1597005,0.9834721,2.941971,2.941971,1,1,2.378532,0.02553654
Blue,-0.09133302,-0.2199875,0.9712177,0.08386275,0.1570138,0.9840294,2.919678,2.919678,1,1,2.398412,0.01988006
Blue,-0.0921078,-0.2207295,0.9709762,0.07681302,0.09811436,0.9922063,2.871155,2.871155,1,1,2.422749,0.02433681
Blue,-0.09329746,-0.2214883,0.9706897,0.0653997,0.02980066,0.9974141,2.838196,2.838196,1,0.540831,2.441162,0.01841283
Blue,-0.09420684,-0.222671,0.9703313,0.09437579,0.04351815,0.994585,2.883255,2.883255,1,0.5595145,2.466901,0.02573943
Blue,-0.0950717,-0.2245403,0.969816,0.09080542,0.04577655,0.994816,2.910065,2.910065,1,0.5797991,2.486876,0.01997447
Blue,-0.0958602,-0.2258404,0.9694364,0.08767723,0.04626477,0.995074,2.964645,2.964645,1,0.546024,2.510914,0.02403808
Blue,-0.09659342,-0.2261968,0.9692805,0.0744945,0.0352941,0.9965966,2.886627,2.886627,1,0.5732954,2.530619,0.01970553
Blue,-0.09761591,-0.2256569,0.969304,0.06871072,0.03204364,0.9971219,2.917236,2.917236,1,0.5757818,2.55714,0.02652025
Blue,-0.09868524,-0.224891,0.9693736,0.07795827,0.03724724,0.9962606,2.949768,2.949768,1,0.5983585,2.575982,0.0188427
Blue,-0.09957299,-0.2240929,0.9694676,0.08076584,0.0344548,0.9961374,2.928391,2.928391,1,0.6137956,2.600892,0.02490973
Blue,-0.1004277,-0.2231124,0.9696056,0.0738377,0.02687088,0.9969082,2.944183,2.944183,1,0.5757507,2.619633,0.01874065
Blue,-0.1014237,-0.2226399,0.9696106,0.07522624,0.03936789,0.9963891,3.049515,3.049515,1,0.5418435,2.64641,0.02677774
Blue,-0.102682,-0.2232226,0.9693441,0.07820232,0.04426633,0.9959543,2.93045,2.93045,1,0.5034796,2.664225,0.01781416
Blue,-0.1037567,-0.2247194,0.9688838,0.07855298,0.02127095,0.9966829,2.892334,2.892334,1,0.4723378,2.689061,0.0248363
Blue,-0.1049655,-0.2274818,0.9681086,0.06485029,-0.004303007,0.9978858,2.910233,2.910233,1,0.4776777,2.71055,0.02148914
Blue,-0.1061776,-0.2296427,0.9674661,0.07621847,0.02738982,0.9967148,2.881378,2.881378,1,0.4672467,2.734724,0.02417374
Blue,-0.1068744,-0.2291031,0.9675172,0.07771372,0.03408844,0.9963927,2.99852,2.99852,1,0.5268402,2.751694,0.01697063
Blue,-0.1069823,-0.228802,0.9675766,0.07502817,0.03004484,0.9967287,2.879684,2.879684,1,0.6848693,2.779922,0.02822733
Blue,-0.1070454,-0.2285261,0.9676348,0.07861376,0.0352175,0.9962829,3.040253,3.040253,1,0.6573225,2.799269,0.01934719
Blue,-0.1069659,-0.2266855,0.9680764,0.08746407,0.05267376,0.9947741,2.911911,2.911911,1,0.678676,2.821894,0.02262497
Blue,-0.1066963,-0.2255428,0.9683731,0.09178311,0.06526291,0.993638,2.993073,2.993073,1,0.5978044,2.840892,0.01899767
Blue,-0.1060844,-0.2257592,0.9683898,0.09465164,0.07283126,0.9928427,2.911682,2.911682,1,0.6498468,2.867778,0.02688622
Blue,-0.1053926,-0.2263228,0.9683338,0.09161481,0.06807023,0.9934652,2.886948,2.886948,1,0.6252405,2.887468,0.01969004
Blue,-0.1050496,-0.2259542,0.9684572,0.09268221,0.06649803,0.9934728,2.903366,2.903366,1,0.5002023,2.912075,0.02460718
Blue,-0.105082,-0.2245867,0.9687716,0.1105502,0.0685579,0.9915032,2.894394,2.894394,1,0.3935979,2.930418,0.01834273
Blue,-0.105055,-0.2229175,0.96916,0.106843,0.0753333,0.9914179,3.00145,3.00145,0.6795887,0.1482757,2.956761,0.02634311
Blue,-0.1054081,-0.2205333,0.9696671,0,0,1,2.455231,2.455231,0.2300149,0,2.973446,0.01668477
Blue,-0.1058639,-0.2174756,0.9703078,0.09216352,0.1031041,0.9903916,2.704681,2.704681,0.02242428,0,3.000799,0.02735376
Blue,-0.1064271,-0.2139248,0.9710352,0.1700457,0.1927053,0.9664104,3.094833,3.094833,0.206374,0,3.019372,0.01857281
Blue,-0.1068906,-0.211249,0.97157,0.1199362,0.1616086,0.9795397,2.988632,2.988632,0.6660016,0.1130209,3.045614,0.02624226
Blue,-0.1070351,-0.2092084,0.9719955,0.09147698,0.1645212,0.9821225,2.971725,2.971725,0.9191161,0.1689854,3.064658,0.01904368
Blue,-0.1068634,-0.2076412,0.9723504,0.1152967,0.140474,0.9833483,2.966751,2.966751,1,0.5675495,3.088238,0.02358007
Blue,-0.1069707,-0.2059608,0.9726959,0.1059581,0.1311658,0.9856817,3.032562,3.032562,1,0.787837,3.107859,0.01962042
Blue,-0.1065034,-0.2040733,0.9731449,0.1086125,0.1403967,0.98412,2.941391,2.941391,1,0.8216493,3.133549,0.02569079
Blue,-0.1059371,-0.2019536,0.9736488,0.1169147,0.1458306,0.9823769,2.926788,2.926788,1,1,3.152542,0.01899266
Blue,-0.1053695,-0.1996918,0.9741768,0.1213234,0.1476297,0.9815733,3.022705,3.022705,1,1,3.17864,0.02609801
Blue,-0.1046096,-0.1976596,0.974673,0.1245126,0.1467906,0.9812998,3.015076,3.015076,1,1,3.198153,0.01951313
Blue,-0.1040011,-0.1960879,0.9750555,0.1167927,0.1323416,0.9842994,3.008804,3.008804,1,1,3.222984,0.02483082
Blue,-0.1035962,-0.1950084,0.9753152,0.1065992,0.1161055,0.9874999,3.02121,3.02121,1,1,3.242788,0.01980376
Blue,-0.1032715,-0.1946001,0.9754311,0.1053167,0.1143347,0.9878441,3.007797,3.007797,1,1,3.266861,0.02407312
Blue,-0.1026686,-0.1942836,0.9755578,0.1077278,0.1173104,0.9872351,3.009415,3.009415,1,1,3.28507,0.01820874
Blue,-0.1027442,-0.1935707,0.9756916,0.1089796,0.1167465,0.9871644,3.043381,3.043381,1,1,3.312668,0.0275979
Blue,-0.1026554,-0.193223,0.9757698,0.1068579,0.1140906,0.9877068,3.055527,3.055527,1,1,3.331913,0.01924539
Blue,-0.1027979,-0.1928606,0.9758265,0.1091158,0.1160586,0.9872305,3.06868,3.06868,1,1,3.355604,0.02369118
Blue,-0.1026859,-0.1924853,0.9759124,0.1098486,0.1237799,0.9862108,3.097839,3.097839,1,1,3.374404,0.01879954
Blue,-0.1027973,-0.1912957,0.9761345,0.1111456,0.1295326,0.9853263,3.108231,3.108231,1,1,3.400602,0.02619791
Blue,-0.1030935,-0.1904641,0.9762659,0.1118932,0.1278387,0.9854629,3.103241,3.103241,1,1,3.419544,0.01894236
Blue,-0.1035283,-0.1899262,0.9763247,0.1121689,0.1291674,0.9852583,3.102234,3.102234,1,1,3.444036,0.02449155
