Index,Color,Talking,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
0,Yellow,True,-0.09981122,-0.04924683,0.993787,0.0240328,-0.06060843,0.9978723,2.603363,2.603363,1,1,1.785543,0.02360022
0,Yellow,True,-0.1003057,-0.04849059,0.9937744,0.02410899,-0.06039455,0.9978834,2.58876,2.58876,1,1,1.808859,0.02331543
0,Yellow,True,-0.1006039,-0.04796163,0.9937698,0.02522317,-0.05975434,0.9978943,2.575272,2.575272,1,1,1.828736,0.01987696
0,Yellow,True,-0.1008794,-0.04806908,0.9937367,0.02603164,-0.06033359,0.9978388,2.590408,2.590408,1,1,1.851806,0.02307069
0,Yellow,True,-0.1008563,-0.04804792,0.9937401,0.02662662,-0.05989082,0.9978498,2.588211,2.588211,1,1,1.873637,0.02183056
0,Yellow,True,-0.1003945,-0.04857145,0.9937614,0.02656572,-0.06008948,0.9978395,2.587921,2.587921,1,1,1.895685,0.02204788
0,Yellow,True,-0.09981805,-0.04889322,0.9938037,0.02578762,-0.06060855,0.9978285,2.574081,2.574081,1,1,1.917605,0.02192056
0,Yellow,True,-0.0991568,-0.04875616,0.9938766,0.02540605,-0.06108134,0.9978094,2.595657,2.595657,1,1,1.94079,0.02318454
0,Yellow,True,-0.09891025,-0.04815058,0.9939307,0.02603165,-0.06057776,0.997824,2.600494,2.600494,1,1,1.962571,0.02178121
0,Yellow,True,-0.09890623,-0.04784484,0.9939459,0.0272066,-0.05954019,0.9978551,2.605103,2.605103,1,1,1.984343,0.02177215
0,Yellow,False,-0.09848591,-0.04766369,0.9939963,0.02627566,-0.06080633,0.9978037,2.611053,2.611053,1,1,2.007686,0.02334237
0,Green,False,-0.0967434,-0.04988144,0.9940586,0.01915006,-0.06099027,0.9979546,2.668884,2.668884,1,1,2.540945,0.5332589
0,Green,False,-0.09699204,-0.04951571,0.9940526,0.01915006,-0.06099027,0.9979546,2.679581,2.679581,1,1,2.540945,0
0,Green,False,-0.09778149,-0.04924981,0.9939885,0.019501,-0.06114281,0.9979385,2.68045,2.68045,1,1,2.590819,0.04987454
0,Green,False,-0.0979048,-0.0493682,0.9939705,0.01965363,-0.06056308,0.9979708,2.680176,2.680176,1,1,2.604496,0.01367712
0,Green,False,-0.09805313,-0.04959775,0.9939445,0.01963831,-0.06185991,0.9978917,2.679749,2.679749,1,1,2.617603,0.01310658
0,Green,False,-0.09799704,-0.04982732,0.9939386,0.01943978,-0.06181361,0.9978984,2.638779,2.638779,1,1,2.640128,0.02252507
0,Green,False,-0.09776956,-0.05013921,0.9939452,0.03851327,-0.06651321,0.997042,2.676743,2.676743,1,1,2.66151,0.02138162
0,Green,False,-0.09746315,-0.05017256,0.9939736,0.04010052,-0.0686195,0.9968366,2.670486,2.670486,1,1,2.687519,0.0260098
0,Green,False,-0.09694503,-0.05005016,0.9940305,0.04074117,-0.06489595,0.99706,2.671753,2.671753,1,1,2.706207,0.01868725
0,Green,False,-0.09660209,-0.05000882,0.994066,0.04155013,-0.06013553,0.9973251,2.666992,2.666992,1,1,2.729188,0.02298141
0,Green,False,-0.09636688,-0.04977838,0.9941003,0.04107701,-0.06024221,0.9973382,2.66687,2.66687,1,1,2.751468,0.02227998
0,Green,False,-0.09636772,-0.04970053,0.9941042,0.04084798,-0.06045562,0.9973347,2.665588,2.665588,1,1,2.773106,0.02163792
0,Green,False,-0.09636735,-0.04918054,0.9941301,0.04058903,-0.06019689,0.9973609,2.658859,2.658859,1,1,2.796238,0.02313209
0,Green,False,-0.09650152,-0.04842698,0.994154,0.04043611,-0.06068468,0.9973376,2.645874,2.645874,1,1,2.817069,0.02083063
0,Green,False,-0.0965298,-0.04797395,0.9941733,0.03973439,-0.06181413,0.9972964,2.645523,2.645523,1,1,2.840057,0.02298832
