Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Red,-0.04663994,-0.07506746,0.9960871,-0.01475532,-0.05805996,0.9982041,2.691574,2.691574,1,1,2.364956,0.02205801
Red,-0.0465012,-0.07516082,0.9960865,-0.01434336,-0.05786172,0.9982216,2.691498,2.691498,1,1,2.385911,0.02095556
Red,-0.0468047,-0.0748828,0.9960933,-0.01513684,-0.05842637,0.998177,2.689606,2.689606,1,1,2.410342,0.02443004
Red,-0.04747413,-0.07398825,0.9961285,-0.01544202,-0.05886887,0.9981463,2.684036,2.684036,1,1,2.431134,0.02079201
Red,-0.04856768,-0.07271013,0.9961699,-0.01530469,-0.05915881,0.9981313,2.693726,2.693726,1,1,2.454916,0.02378225
Red,-0.04965916,-0.07283545,0.9961069,-0.01574731,-0.06019685,0.9980623,2.693512,2.693512,1,1,2.476103,0.02118707
Red,-0.05056943,-0.07411801,0.9959665,-0.01626589,-0.0634919,0.9978498,2.693466,2.693466,1,1,2.498322,0.02221966
Red,-0.05070116,-0.07392168,0.9959744,-0.01393135,-0.06277502,0.9979305,2.715622,2.715622,1,1,2.52067,0.02234793
Red,-0.05061208,-0.07296146,0.9960498,-0.01390088,-0.0624853,0.9979491,2.736588,2.736588,1,1,2.543444,0.02277398
Red,-0.05013182,-0.07294972,0.9960749,-0.01068128,-0.06234813,0.9979973,2.758667,2.758667,1,1,2.56565,0.02220511
Red,-0.04980299,-0.07356573,0.996046,-0.01245132,-0.06417925,0.9978607,2.774063,2.774063,1,1,2.587965,0.0223155
Red,-0.04935118,-0.07377084,0.9960533,-0.01313785,-0.06372084,0.9978813,2.773911,2.773911,1,1,2.609454,0.0214889
Red,-0.04917061,-0.07310977,0.996111,-0.01174942,-0.06334008,0.9979228,2.794479,2.794479,1,1,2.632967,0.0235126
Red,-0.04922474,-0.07260406,0.9961454,-0.00598145,-0.06527714,0.9978492,2.741852,2.741852,1,1,2.654666,0.02169967
Red,-0.04907976,-0.07225541,0.9961779,-0.001541157,-0.06370622,0.9979675,2.768646,2.768646,1,1,2.676564,0.02189803
Red,-0.04882995,-0.07231413,0.9961859,-0.002426177,-0.06391983,0.9979521,2.809021,2.809021,1,1,2.700619,0.024055
Red,-0.0487732,-0.07207961,0.9962056,-0.003021251,-0.06402611,0.9979436,2.798065,2.798065,1,1,2.724214,0.02359509
Red,-0.04863245,-0.07178119,0.9962341,-0.002792362,-0.06335457,0.9979872,2.796982,2.796982,1,1,2.745394,0.02118015
Red,-0.04868696,-0.07167891,0.9962388,-0.002990762,-0.06315697,0.9979991,2.798126,2.798126,1,1,2.76568,0.02028537
Red,-0.04821369,-0.07176469,0.9962556,-0.003311197,-0.06411821,0.9979368,2.797958,2.797958,1,1,2.786723,0.02104306
Red,-0.04781275,-0.07240064,0.9962289,-0.003677379,-0.06423969,0.9979277,2.797806,2.797806,1,1,2.809067,0.02234435
Red,-0.04800303,-0.07369313,0.996125,-0.004028348,-0.06486556,0.9978859,2.797729,2.797729,1,1,2.831953,0.0228858
Red,-0.04772253,-0.07422945,0.9960986,-0.002731364,-0.06338595,0.9979854,2.815369,2.815369,1,1,2.855132,0.02317905
Red,-0.04777361,-0.07342704,0.9961556,-0.00277714,-0.06363007,0.9979697,2.797607,2.797607,1,1,2.875795,0.02066255
