Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Red,-0.08067835,-0.1497564,0.9854258,-0.01579295,0.07164047,0.9973055,3.523361,3.523361,1,0.1,1.158967,0.02562451
Red,-0.07812036,-0.1490465,0.9857395,-0.01792921,0.06982473,0.9973981,3.463821,3.463821,1,0.1,1.177981,0.01901376
Red,-0.07555905,-0.148675,0.9859952,-0.01657125,0.06965721,0.9974333,3.581451,3.581451,1,0.1,1.204505,0.02652431
Red,-0.07276247,-0.1479165,0.9863196,-0.01255807,0.07099961,0.9973973,3.450119,3.450119,1,0.1,1.223482,0.01897717
Red,-0.07014423,-0.1471721,0.9866205,-0.01342782,0.06732219,0.997641,3.479202,3.479202,1,0.1,1.248226,0.02474427
Red,-0.06753176,-0.1474428,0.9867625,-0.01322955,0.07034399,0.997435,3.51152,3.51152,1,0.1,1.266718,0.01849174
Red,-0.06536605,-0.1470932,0.9869604,-0.01731893,0.06926046,0.9974483,3.520309,3.520309,1,0.1,1.293639,0.02692103
Red,-0.06402528,-0.1458644,0.9872306,-0.01521316,0.07298348,0.9972171,3.51384,3.51384,1,0.1,1.312039,0.01839948
Red,-0.06351601,-0.1438985,0.987552,-0.01318363,0.07429524,0.9971492,3.509964,3.509964,1,0.1,1.339546,0.02750742
Red,-0.06293436,-0.1411995,0.9879787,-0.0141146,0.08064393,0.996643,3.526917,3.526917,1,0.1,1.358402,0.01885653
Red,-0.06244042,-0.1379126,0.9884742,-0.01519798,0.08139159,0.9965663,3.525467,3.525467,1,0.1,1.382483,0.0240804
Red,-0.0624669,-0.1347917,0.9889029,-0.01281745,0.08041427,0.9966791,3.500259,3.500259,1,0.1,1.400549,0.01806617
Red,-0.06282729,-0.1323392,0.9892114,-0.01673897,0.07757603,0.9968459,3.499924,3.499924,1,0.1,1.426334,0.02578533
Red,-0.06432332,-0.1303408,0.9893805,-0.02630638,0.0654913,0.9975063,3.504623,3.504623,1,0.1,1.443616,0.01728153
Red,-0.0653502,-0.1284439,0.9895613,-0.02198821,0.06277549,0.9977854,3.504288,3.504288,1,0.1,1.471439,0.02782285
Red,-0.06524574,-0.126926,0.989764,-0.01821925,0.06466766,0.9977405,3.511414,3.511414,1,0.1,1.490386,0.01894772
Red,-0.06547281,-0.1263798,0.9898189,-0.01301587,0.07087774,0.9974001,3.518356,3.518356,1,0.1,1.516257,0.02587092
Red,-0.06494102,-0.126712,0.9898115,-0.01245135,0.06895544,0.997542,3.516907,3.516907,1,0.1,1.534069,0.0178113
Red,-0.06440383,-0.1269387,0.9898176,-0.01124588,0.07687484,0.9969773,3.43251,3.43251,1,0.1,1.559965,0.02589679
Red,-0.06434505,-0.1274192,0.9897596,-0.01441964,0.1006475,0.9948177,3.502167,3.502167,1,0.1,1.578054,0.01808858
Red,-0.06496377,-0.1283473,0.9895992,-0.004684492,0.1088877,0.994043,3.506821,3.506821,1,0.1,1.604628,0.02657354
Red,-0.06541613,-0.1297728,0.9893835,-0.01205452,0.09664977,0.9952455,3.510864,3.510864,1,0.1,1.625005,0.02037692
Red,-0.0664346,-0.1313757,0.9891041,-0.01286322,0.09449809,0.995442,3.509537,3.509537,1,0.1,1.648765,0.02376044
Red,-0.0675725,-0.1322422,0.9889115,-0.01312269,0.09311003,0.9955693,3.501419,3.501419,1,0.1,1.665588,0.01682258
Red,-0.06920949,-0.1329659,0.9887012,-0.01364149,0.09303375,0.9955695,3.501587,3.501587,1,0.1,1.692663,0.02707589
Red,-0.07143284,-0.133575,0.988461,-0.01414507,0.09260672,0.9956023,3.493729,3.493729,1,0.1,1.711252,0.01858866
Red,-0.0739777,-0.1336043,0.9882698,-0.01306155,0.09271257,0.9956073,3.494675,3.494675,1,0.1,1.739076,0.02782357
Red,-0.07734142,-0.1336251,0.9880095,-0.01603711,0.0900123,0.9958115,3.486206,3.486206,1,0.1,1.758298,0.01922214
Red,-0.08057048,-0.133203,0.9878083,-0.0191957,0.08767767,0.9959639,3.479401,3.479401,1,0.1,1.781592,0.02329409
Red,-0.08253687,-0.1332481,0.98764,-0.01690677,0.08992019,0.9958054,3.475922,3.475922,1,0.1,1.801429,0.0198369
Red,-0.08420236,-0.1334727,0.987469,-0.01544196,0.08862343,0.9959455,3.473022,3.473022,1,0.1,1.825652,0.02422321
Red,-0.0845997,-0.1334542,0.9874375,-0.01753239,0.08456439,0.9962637,3.333344,3.333344,1,0.1,1.845014,0.01936197
Red,-0.08565666,-0.1333476,0.9873608,-0.02001958,0.0780031,0.9967521,3.358139,3.358139,1,0.1,1.868844,0.02383029
Red,-0.08626327,-0.132661,0.9874005,-0.02735925,0.06958068,0.9972011,3.340714,3.340714,1,0.1,1.889824,0.02097964
Red,-0.08687595,-0.131505,0.9875014,-0.02372765,0.0680396,0.9974005,3.331329,3.331329,1,0.1,1.914581,0.02475667
Red,-0.08771355,-0.1307172,0.9875319,-0.01159679,0.07608106,0.9970343,3.321762,3.321762,1,0.1,1.932734,0.01815343
Red,-0.08810978,-0.1307285,0.9874952,-0.004333564,0.0791028,0.996857,3.331451,3.331451,1,0.1,1.959669,0.02693486
Red,-0.0888446,-0.1312961,0.987354,-0.006774937,0.08039897,0.9967397,3.321625,3.321625,1,0.1069102,1.97848,0.01881099
Blue,-0.08898331,-0.1329451,0.9871209,-0.003433252,0.07867488,0.9968944,3.292419,3.292419,1,0,2.003507,0.02502728
Blue,-0.08543255,-0.1380245,0.9867373,-0.00645448,0.0785524,0.9968891,3.190048,3.190048,1,0,2.061249,0.05774212
Blue,-0.08295754,-0.1386138,0.9868659,-0.01850917,0.07173257,0.9972521,3.260147,3.260147,1,0.1,2.084125,0.02287531
Blue,-0.07992,-0.1379169,0.9872141,-0.02384967,0.06712393,0.9974596,3.225372,3.225372,1,0.1,2.114204,0.03007913
Blue,-0.07744977,-0.1365842,0.9875962,-0.02220179,0.06440807,0.9976767,3.23732,3.23732,1,0.1,2.134028,0.01982427
Blue,-0.07517712,-0.1358474,0.9878734,-0.009887843,0.08108642,0.996658,3.25502,3.25502,1,0.1,2.158616,0.02458763
Blue,-0.07320512,-0.1347714,0.9881689,0.003845224,0.1001284,0.9949671,3.245132,3.245132,1,0.1,2.176782,0.01816678
Blue,-0.07220829,-0.1343263,0.9883028,-0.002182025,0.1028146,0.9946981,3.284622,3.284622,1,0.1,2.204009,0.02722669
Blue,-0.07124909,-0.1340618,0.9884083,-0.007537927,0.09074505,0.9958456,3.340927,3.340927,1,0.1,2.221452,0.01744342
Blue,-0.07060411,-0.1339235,0.9884734,-0.00814826,0.09843526,0.9951101,3.279999,3.279999,1,0.1,2.24852,0.02706718
Blue,-0.07033339,-0.1333853,0.9885654,-0.009384281,0.09237795,0.9956798,3.29744,3.29744,1,0.1,2.26492,0.01640034
Blue,-0.06944257,-0.1327156,0.9887185,-0.012314,0.09416316,0.9954806,3.338654,3.338654,1,0.2351775,2.291876,0.02695608
Blue,-0.06829394,-0.1309721,0.989031,-0.02186606,0.08737268,0.9959357,3.369354,3.369354,1,0.1320762,2.311235,0.01935887
Blue,-0.06722985,-0.1291133,0.9893483,-0.02397167,0.0863499,0.9959764,3.374878,3.374878,1,0.0867611,2.337332,0.02609682
Blue,-0.06662609,-0.1260844,0.9897796,-0.02000457,0.08758675,0.995956,3.411819,3.411819,1,0.4034928,2.354977,0.01764536
Blue,-0.06561082,-0.1222991,0.9903222,-0.01741049,0.08712875,0.9960449,3.419128,3.419128,1,0.2442992,2.381302,0.02632451
Blue,-0.06425014,-0.1194524,0.9907588,-0.03482063,0.06918349,0.9969961,3.50647,3.50647,1,0.478199,2.399499,0.01819777
Blue,-0.06367081,-0.1179511,0.9909761,-0.03820805,0.06343086,0.9972546,3.493622,3.493622,1,0.1310127,2.425617,0.02611732
Blue,-0.06454067,-0.1166739,0.991071,-0.04528856,0.0529638,0.997569,3.476852,3.476852,1,0.4947919,2.444592,0.01897573
Blue,-0.06668224,-0.1157035,0.991043,-0.04858434,0.04687535,0.9977186,3.464966,3.464966,1,0.4759565,2.469872,0.02527976
Blue,-0.06955031,-0.1115118,0.9913263,-0.04559396,0.05143816,0.9976348,3.624115,3.624115,1,0.1663374,2.488852,0.01897979
Blue,-0.07290776,-0.1063728,0.9916498,-0.04562431,0.05546634,0.9974176,3.658997,3.658997,1,0,2.514502,0.02565026
